,Sample ID,Country,State,Latitude,Longitude,Analysis Method,CollDate,LandCover1,LandCover2,Soil/Rock Type,Depth (cm),Ag (mg/kg),Al (mg/kg),As (mg/kg),Ba (mg/kg),Be (mg/kg),Ca (mg/kg),Cd (mg/kg),Ce (mg/kg),Co (mg/kg),Cr (mg/kg),Cs(mg/kg),Cu (mg/kg),Fe (mg/kg),Ga (mg/kg),Hg (mg/kg),In (mg/kg),K (mg/kg),La (mg/kg),Li (mg/kg),Mg (mg/kg),Mn (mg/kg),Mo (mg/kg),Na (mg/kg),Nb (mg/kg),Ni (mg/kg),P (mg/kg),Pb (mg/kg),Rb (mg/kg),S (mg/kg),Sb (mg/kg),Sc (mg/kg) ,Se (mg/kg),Sn (mg/kg),Sr (mg/kg),Te (mg/kg),Th (mg/kg),Ti (mg/kg),Tl (mg/kg),U (mg/kg),V (mg/kg),W (mg/kg),Y (mg/kg),Zn (mg/kg),NOTES,LINK TO SOURCE
1531,s_FS-68 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / SHANXI PROVINCE / FANGSHAN,"FANSHI (FANZHI, FANSI) REGION, TAIHANG MOUNTAINS",39.18,113.27,,,,,"LHERZOLITE, XENOLITH [15522] / PERIDOTITE, XENOLITH [20793]",,,,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,
1532,s_FS2-04 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / SHANXI PROVINCE / FANGSHAN,"FANSHI (FANZHI, FANSI) REGION, TAIHANG MOUNTAINS",39.18,113.27,,,,,"HARZBURGITE, XENOLITH [15522] / PERIDOTITE, XENOLITH [20793]",,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,s_FS2-09 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / SHANXI PROVINCE / FANGSHAN,"FANSHI (FANZHI, FANSI) REGION, TAIHANG MOUNTAINS",39.18,113.27,,,,,"LHERZOLITE, XENOLITH [15522] / PERIDOTITE, XENOLITH [20793]",,,,,,,,,,,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,
1534,s_FS2-10 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / SHANXI PROVINCE / FANGSHAN,"FANSHI (FANZHI, FANSI) REGION, TAIHANG MOUNTAINS",39.18,113.27,,,,,"LHERZOLITE, XENOLITH [15522] / PERIDOTITE, XENOLITH [20793]",,,,,,,,,,,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,s_HB-09 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HENAN PROVINCE / HEBI VOLCANIC FIELD,HEBI AREA,35.9,114.2,,,,,"DUNITE, XENOLITH [15522]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,s_HB13 [16515] / s_HB-13 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HENAN PROVINCE / HEBI VOLCANIC FIELD,HEBI AREA,35.9,114.2,,,,,"PERIDOTITE, XENOLITH [16515] / LHERZOLITE, XENOLITH [15522]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,s_YY-04 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938] / HARZBURGITE, XENOLITH [20740] / HARZBURGITE, SPINEL, XENOLITH [22089]",,,,,,,,,,,2485.0,,7.4,,,,,,,,,,,,,2730.0,,,,0,,,,,,,,,,,,,,41.0,,
1538,s_YY-08 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938] / LHERZOLITE, XENOLITH [20740]",,,,,,,,,,,2510.0,,25.9,,,,,,,,,,,,,2170.0,,,,0,,,0.043,,,,,,,,,,,55.0,,
1539,s_YY-09 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938] / LHERZOLITE, XENOLITH [20740]",,,,,,,,,,,2520.0,,8.6,,,,,,,,,,,,,2670.0,,,,0,,,,,,,,,,,,,,54.0,,
1540,s_YY-11 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,1330.0,,5.1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
1541,s_YY13 [18422] / s_YY-13 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"LHERZOLITE, SPINEL, XENOLITH [18422] / PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,2280.0,,8.7,,,,,,,,,,,,,,,,,0,,,0.0,,,,,,,,,,,,,
1542,s_YY-22 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,2720.0,,13.8,,,,,,,,,,,,,2660.0,,,,0,,,,,,,,,,,,,,,,
1543,s_YY-26 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938] / LHERZOLITE, XENOLITH [20740]",,,,,,,,,,,2850.0,,22.0,,,,,,,,,,,,,2830.0,,,,24,,,0.0,,,,,,,,,,,58.0,,
1544,s_YY-27 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,2085.0,,11.6,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
1545,s_YY-51 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938] / HARZBURGITE, XENOLITH [20740]",,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,55.0,,
1546,s_YY-52 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,2240.0,,11.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
1547,s_YY-58 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,2610.0,,,,,,,,,,,,,,,,,,,27,,,0.0,,,,,,,,,,,,,
1548,s_YY-60 [15522],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEBEI PROVINCE,"YANGYUAN REGION, TRANS NORTH CHINA OROGEN",40.1382,114.1468,,,,,"PERIDOTITE, XENOLITH [15522] / PERIDOTITE, SPINEL, XENOLITH [16938]",,,,,,,,,,,2190.0,,6.4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
1549,s_BBT-2 [19525],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"BASANITE [19525] / PERIDOTITE, XENOLITH [13442]",,,,,,,,,83.7,62.0,368.7,,,,21,,,,42.3,,,,,,65.3,269.0,,3.24,19.1,,,21.2,,,946,,5.17,,,1.67,,,21.5,,,
1550,s_BBT-5 [19525],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JILIN PROVINCE / SHUANGLIAO VOLCANIC FIELD - BOBOTUSHAN,,43.51,123.51,,,,,"BASANITE [19525] / PERIDOTITE, XENOLITH [13442]",,,,,,,,,64.7,68.5,601.7,,,,18.2,,,,32.9,,,,,,55.6,527.0,,2.78,23.5,,,20,,,766,,4.22,,,1.38,,,18.9,,,
1551,s_KAN80-6-5 [2239],ALEUTIAN ARC / CENTRAL ALEUTIAN ARC / KANAGA / KANAGA,,52,-177,,,,,"PERIDOTITE, XENOLITH [2239]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,39,,,,,,,,,,,
1552,s_QP1 [10255],HYBLEAN (IBLEAN) PLATEAU,,37.17,14.92,,,,,"PERIDOTITE, XENOLITH [10255]",,,,,13.0,,,,3,130.0,2200.0,0.3,9.0,,,,,,0.8,,,,,,,2171.0,,,0,,,6.1,,,8,,0.1,,,0.3,26.0,,0,86.0,,
1553,s_MP8 [10255],HYBLEAN (IBLEAN) PLATEAU,,37.17,14.92,,,,,"PERIDOTITE, XENOLITH [10255]",,,,,16.0,,,,4,100.0,3300.0,0,9.0,,,,,,1.2,,,,,,,1856.0,,,0,,,11,,,24,,0,,,0,42.0,,0,47.0,,
1554,s_KH03-2 [16342] / s_KH03-02 [24115],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,5.49,,,,0.615,,,,,,,,,,0.246,,,,,,0.213,2070.0,,,0.186,2.76,,,0.0253,,15.5,0.0093,0.028,,,0.013,,,,,,
1555,s_KH03-3 [16342] / s_KH03-03 [24115],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,9.4,,,,1.027,,,,,,,,,,0.342,,,,,,0.176,1628.0,,,0.296,4.37,,,0.0382,,32,0.0062,0.045,1178,,0.034,,,,,,
1556,s_KH03-4 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,5.7,,,,0.869,,,,,,,,,,0.273,,,,,,0.152,,,,0.723,,,,,,19.1,,0.058,,,0.02,,,,,,
1557,s_KH03-5 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,s_KH03-6 [16342] / s_KH03-06 [24115],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,3.0,,,,0.5,,,,,,,,,,0.2,,,,,,0,1769.0,,,0.048,3.32,,,0.024,,10.8,0.007,0.006,657,,0,,,,,,
1559,s_KH03-7 [16342] / s_KH03-07 [24115],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,2.9,,,,0.367,,,,,,,,,,0.123,,,,,,0.06,1829.0,,,0.172,2.51,,,0.0208,,9.53,0.0192,0.016,,,0.007,,,,,,
1560,s_KH03-10 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,10.0,,,,1.69,,,,,,,,,,0.7,,,,,,1.21,2003.0,,,0.68974,3.23,,,0.0569,,21.1,0.0093,0.088,797,,0.03,,,,,,
1561,s_KH03-11 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,3.39,,,,0.434,,,,,,,,,,0.138,,,,,,0.215,1984.0,,,0.14721,3.55,,,0.0203,,8.18,0.0021,0.017,763,,0.009,,,,,,
1562,s_KH03-12 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,6.22,,,,0.253,,,,,,,,,,0.068,,,,,,0.074,,,,0.131,,,,,,9.58,,0.012,724,,0.013,,,,,,
1563,s_KH03-14 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,s_KH03-15 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"HARZBURGITE, SPINEL, XENOLITH [16342] / HARZBURGITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,3.71,,,,0.592,,,,,,,,,,0.216,,,,,,0.314,1923.0,,,0.205,1.2,,,0.0069,,9.27,0.0019,0.025,567,,0.012,,,,,,
1565,s_KH03-16 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"HARZBURGITE, SPINEL, XENOLITH [16342] / HARZBURGITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,6.62,,,,0.785,,,,,,,,,,0.394,,,,,,0.774,2203.0,,,0.397,1.13,,,0.0009,,12.7,0.0004,0.055,,,0.022,,,,,,
1566,s_KH03-17 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,s_KH03-18 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / NOT GIVEN [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,2.63,,,,0.325,,,,,,,,,,0.08,,,,,,0.04,,,,0.045,3.41,,,0.0501,,8.51,0.0105,0.003,693,,0.004,,,,,,
1568,s_KH03-21 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,2.527,,,,0.942,,,,,,,,,,0.285,,,,,,0.148,1612.0,,,0.084,4.41,,,0.0295,,9.78,0.0055,0.018,1105,,0.021,,,,,,
1569,s_KH03-22 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,1.56,,,,0.532,,,,,,,,,,0.193,,,,,,0.244,,,,0.0536,,,,,,8.32,,0.019,551,,0.015,,,,,,
1570,s_KH03-23 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,s_KH03-24 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,2.205,,,,0.934,,,,,,,,,,0.331,,,,,,0.189,1680.0,,,0.063,2.72,,,0.0159,,12,0.0034,0.012,847,,0.016,,,,,,
1572,s_KH03-25 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,2.0,,,,0.183,,,,,,,,,,0.056,,,,,,0.051,2195.0,,,0.0394,2.22,,,0.0109,,4.62,0.0045,0.005,346,,0.008,,,,,,
1573,s_KH03-26 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,s_KH03-27 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"HARZBURGITE, SPINEL, XENOLITH [16342] / HARZBURGITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,3.0,,,,0.21,,,,,,,,,,0.08,,,,,,0.12,2198.0,,,0.10163,1.32,,,0.0144,,4.55,0.001,0.012,533,,0.01,,,,,,
1575,s_KH96-2 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,0.28,,,,0.186,,,,,,,,,,0.057,,,,,,0.047,2497.0,,,0.033,1.83,,,0.00786,,3.19,0.0021,0.005,280,,0.003,,,,,,
1576,s_KH96-8 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,3.4,,,,0.793,,,,,,,,,,0.387,,,,,,0.549,1862.0,,,0.199,3.06,,,0.0519,,8.02,0.0036,0.044,595,,0.015,,,,,,
1577,s_KH96-20 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,9.1,,,,1.521,,,,,,,,,,0.756,,,,,,1.11,,,,0.687,,,,,,15.5,,0.1,971,,0.033,,,,,,
1578,s_KH96-21 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"HARZBURGITE, SPINEL, XENOLITH [16342] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,3.42,,,,0.329,,,,,,,,,,0.152,,,,,,0.354,,,,0.243,,,,,,3.06,,0.019,174,,0.008,,,,,,
1579,s_KH96-24 [16342],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [16342] / LHERZOLITE, XENOLITH [19707] / PERIDOTITE, SPINEL, XENOLITH [15646]",,,,,4.0,,,,0.9,,,,,,,,,,0.3,,,,,,0.2,,,,0.269,2.67,,,0.0526,,8.61,0.0142,0.044,788,,0,,,,,,
1580,s_MTF-37 [15639],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / LANGUEDOC VOLCANIC DOMAIN / MONTFERRIER,,42.9,1.78,,,,,NOT GIVEN [15639],,,,,1.56,,,,0.601,,,0.0053,39.0,,,,,,0.284,,,,,,0.03,,,,0.12,55,,,0.025,,12.3,,0.001,,,0.0286,,,3.2,,,
1581,s_59/6 [10498],BALTIC SHIELD - ARCHEAN / BELOMORIAN PROVINCE - GREENSTONE BELTS / KOVDOZERO NAPPE (TANAELV BELT) / UPPER KALIKORVA SEQUENCE,"KALIKORVA ANTIFORM STRUCTURE, WESTERN PART OF KOVDOZERO LAKE",66.78,32,,,,,PERIDOTITE [10498],,,,,0.0,,,,,119.0,2796.0,,,,,,,,,,,,,,2,1932.0,,,1,,,,,,147,,,1266,,,50.0,,3,,,
1582,s_KH-7 [15744],RIO GRANDE RIFT / ALBUQUERQUE BASIN / NEW MEXICO / POTRILLO VOLCANIC FIELD - KILBOURNE HOLE MAAR,"KILBOURNE HOLE, DONA ANA COUNTY",32,-107,,,,,"LHERZOLITE, SPINEL, XENOLITH [15744]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,s_HB32 [16515],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HENAN PROVINCE / HEBI VOLCANIC FIELD,HEBI AREA,35.9,114.2,,,,,"PERIDOTITE, XENOLITH [16515]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,s_BN35 [5772],ANDEAN ARC / PATAGONIAN PLATEAU LAVAS / ARGENTINA / PALI AIKE VOLCANIC FIELD,,-51.82,-69.68,,,,,"LHERZOLITE, GARNET, XENOLITH [5772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,13.5,,,,,,,,,,,
1585,s_08BC03 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,57.5,0.111,,,1.26,119.0,2788.0,3.77,24.3,,2.12,,,,0.863,18.8,,,,,0.184,2505.0,,0.214,4.98,,,15.9,,,60.8,,0.181,287,0.193,1.03,66.7,,3.77,29.1,,
1586,s_08BC08 [15947],BASIN AND RANGE - GREAT BASIN / SIERRA NEVADA / CALIFORNIA / BIG CREEK DIATREME,,37.2102,-119.2473,,,,,"PERIDOTITE, SPINEL, XENOLITH [15947]",,,,,20.4,,,,0.232,112.0,2879.0,1.78,23.1,,1.8,,,,0.115,10.3,,,,,0.051,2380.0,,0.155,2.19,,,12.1,,,15.4,,0.0126,104,0.129,0.0158,52.4,,0.901,29.2,,
